date	ssc
2013-11-06	8.173863539166826
2014-01-09	17.08261027520434
2014-01-25	16.319536670332536
2014-02-10	24.59725445976628
2014-03-30	38.411018747131635
2014-04-15	41.786562569534006
2014-05-01	15.891738557315042
2014-08-21	1.30883429626291
2014-12-11	3.3406780682538435
2015-01-12	10.549499825396992
2015-02-13	33.53606101967845
2015-04-02	25.497558801850907
2015-09-09	18.650411487293983
2015-09-25	8.179857966349125
2015-11-28	5.473044990172358
2015-12-14	6.462884217853749
2016-01-15	14.565297075442869
2016-01-31	7.629659571118606
2016-02-16	5.965395768461783
2016-03-19	19.727859513315593
2016-04-04	16.58137928614209
2016-05-22	26.087868860224813
2016-12-16	7.100964898143271
2017-01-01	20.876410090678778
2017-01-17	21.401882238634602
2017-02-02	24.051059615952866
2017-03-22	35.24654096748903
2017-11-17	3.4781068150759835
2017-12-03	7.3895269456848425
2018-01-20	13.540187846441507
2018-02-05	14.077996547798193
2018-02-21	16.857345399832653
2018-11-04	5.156148583891756
2018-11-20	8.453714569454354
2018-12-22	2.310236778005224
2019-01-07	26.025117502608186
2019-01-23	27.59401238658724
2019-02-24	21.754324112413485
2019-03-12	19.12855542061401
2019-04-13	19.52935959569626
2019-04-29	38.33850670917595
2019-09-20	5.143159924384835
2019-11-23	10.924159638858058
2019-12-09	11.481948829860052
2019-12-25	20.287870839326914
2020-01-26	11.88905032774057
2020-02-11	17.52990776948063
2020-02-27	22.674302495073547
2020-03-14	22.496785822171326
2020-03-30	7.523608441706913
2020-07-20	6.004159951327555
2020-08-21	21.636657233474153
2020-12-11	5.038191277973038
2021-02-13	8.417478099038274
2021-03-01	14.368206451952252
2021-03-17	18.0970379604457
2021-04-18	26.39408286618334
